hs_code,type,datas_code,datas_desc,type_pure_string
0207550000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- frozen,0207550000,GEESE MT/OFL FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfrozen
0207600000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of guinea fowls,0207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfguineafowls
0209900000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Other,0209900000,Poultry fat- not rendered or o/w extracted- fr/chd/frz/salted/in brine/dr/smoked,PigfatfreeofleanmeatandpoultryfatnotrenderedorotherwiseextractedfreshchilledfrozensaltedinbrinedriedorsmokedOther
0208200000,Frog legs- fresh- chilled or frozen,0208200000,Frog legs- fresh- chilled or frozen,Froglegsfreshchilledorfrozen
0207450000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks :  -- Other- frozen,0207450000,Other meat and edible offal- of domestic ducks- frozen- nes,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksOtherfrozen
0208300000,Meat & edible meat offal of primates- fresh/chilled/frozen,0208300000,Meat & edible meat offal of primates- fresh/chilled/frozen,Meatediblemeatoffalofprimatesfreshchilledfrozen
0210920000,Meat & edible meat offal of whales/dolphins/porpoises (order Cetacea)/manat ...,0210920000,Meat&edbl meat offal-sa/in brine/dr/smoked-flours&meals-of whales-dolphins- etc,MeatediblemeatoffalofwhalesdolphinsporpoisesorderCetaceamanat
0407210000,Birds' eggs- in shell- fresh- preserved or cooked  - Other fresh eggs :  -- Of fowls of the species Gallus domesticus,0407210000,CHICKN EGG FRESH,BirdseggsinshellfreshpreservedorcookedOtherfresheggsOffowlsofthespeciesGallusdomesticus
0207430000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen  - Of ducks :  -- Fatty livers- fresh or chilled,0207430000,Fatty livers- of domestic ducks- fresh or chilled,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksFattyliversfreshorchilled
0207440000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks :  -- Other- fresh or chilled,0207440000,Other meat and edible offal- of domestic ducks- fresh or chilled-nes,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksOtherfreshorchilled
0401400000,Milk and cream- not concentrated nor containing added sugar or other sweetening matter -Of a fat content- by weight- exceeding 6 % but not exceeding 10 %,0401400000,Milk and cream- not concentrated and unsweetened- fat content > 6% <= 10%,MilkandcreamnotconcentratednorcontainingaddedsugarorothersweeteningmatterOfafatcontentbyweightexceeding6%butnotexceeding10%
0207530000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Fatty livers- fresh or chilled,0207530000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Fatty livers- fresh or chilled,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseFattyliversfreshorchilled
0406204800,CHED-GDAG/POQ,0406204800,CHED-GDAG/POQ,CHEDGDAGPOQ
0406307500,CHPR-MXE-GOQ,0406307500,CHPR-MXE-GOQ,CHPRMXEGOQ
0207100000,Poultry- domestic- whole- fresh or chilled,0207100000,Poultry- domestic- whole- fresh or chilled,Poultrydomesticwholefreshorchilled
040410760,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF <= 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",040410760,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF <= 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",WHEYANDMODIFIEDWHEYWHETHERORNOTCONCENTRATEDCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAPROTEINCONTENTNITROGENCONTENTX638BYWEIGHTOF<15%ANDOFAFATCONTENTBYWEIGHTOF>27%EXCLINPOWDERGRANULESOROTHERSOLIDFORMS
0207410000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks : -- Not cut in pieces- fresh or chilled,0207410000,DUCK- F/C,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksNotcutinpiecesfreshorchilled
0407110000,Eggs of fowls of the species Gallus domesticus- fertilized for incubation,0407110000,CHKN EGGS/HATCH,EggsoffowlsofthespeciesGallusdomesticusfertilizedforincubation
0407190000,Birds' eggs-o/t of fowls of species Gallus domesticus- fertilized for incubation,0407190000,BIRD EGGS/HATCH,BirdseggsotoffowlsofspeciesGallusdomesticusfertilizedforincubation
0407210000,Eggs of fowls of the species Gallus domesticus- fresh- nes,0407210000,CHICKN EGG FRESH,EggsoffowlsofthespeciesGallusdomesticusfreshnes
0407900000,Birds' eggs- in shell- preserved or cooked- nes,0407900000,EG NESISP/C,Birdseggsinshellpreservedorcookednes
0207420000,Meat and edible offal of domestic ducks not cut in pieces frozen,0207420000,Meat and edible offal- of domestic ducks- not cut in pieces- frozen,Meatandedibleoffalofdomesticducksnotcutinpiecesfrozen
0207450000,Other meat and edible offal of domestic ducks frozen nes,0207450000,Other meat and edible offal- of domestic ducks- frozen- nes,Othermeatandedibleoffalofdomesticducksfrozennes
0207600000,Meat and edible offal of domestic guinea fowls fresh chilled or frozen,0207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,Meatandedibleoffalofdomesticguineafowlsfreshchilledorfrozen
0209100000,Pig fatlean meat freen rendered or o/w extrcfr/chd/frz/sa/in brine/dr/smoked,0209100000,Pig fat-lean meat free-n rendered or o/w extrc-fr/chd/frz/sa/in brine/dr/smoked,Pigfatleanmeatfreenrenderedorowextrcfrchdfrzsainbrinedrsmoked
0209900000,Poultry fat not rendered or o/w extracted fr/chd/frz/salted/in brine/dr/smoked,0209900000,Poultry fat- not rendered or o/w extracted- fr/chd/frz/salted/in brine/dr/smoked,Poultryfatnotrenderedorowextractedfrchdfrzsaltedinbrinedrsmoked
0207540000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- fresh or chilled,0207540000,GS MT OFLXLR F/C,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfreshorchilled
0207520000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Not cut in pieces- frozen,0207520000,Meat & edible offal of domestic geese not cut in pieces frozen o/t liver,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfrozen
0208600000,Other meat and edible meat offal- fresh- chilled or frozen - Of camels and other camelids (Camelidae),0208600000,M&EDOF- CAMEL,OthermeatandediblemeatoffalfreshchilledorfrozenOfcamelsandothercamelidsCamelidae
0207510000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese : -- Not cut in pieces- fresh or chilled,0207510000,GEESE- FR/CH,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfreshorchilled
0401400000,MLK&CRM6-10%FAT,0401400000,Milk and cream- not concentrated and unsweetened- fat content > 6% <= 10%,MLKCRM610%FAT
0401500000,MLK&CRM>10% FAT,0401500000,Milk and cream- not concentrated and unsweetened- fat content > 10%,MLKCRM>10%FAT
0407110000,CHKN EGGS/HATCH,0407110000,CHKN EGGS/HATCH,CHKNEGGSHATCH
0407190000,BIRD EGGS/HATCH,0407190000,BIRD EGGS/HATCH,BIRDEGGSHATCH
0407210000,CHICKN EGG FRESH,0407210000,CHICKN EGG FRESH,CHICKNEGGFRESH
0407290000,BIRD EGGS FRESH,0407290000,EG NES ISFRESH,BIRDEGGSFRESH
0407900000,BIRD EGGS PR/CK,0407900000,EG NESISP/C,BIRDEGGSPRCK
0401400500,MCNC/S6-10%QT,0401400500,MCNC/S6-10%QT,MCNCS610%QT
0401402500,MCNC/S6-10%OT,0401402500,MCNC/S6-10%OT,MCNCS610%OT
0401500500,MCNCS10-45%QT,0401500500,MCNCS10-45%QT,MCNCS1045%QT
0401502500,MCNCS10-45%OT,0401502500,MCNCS10-45%OT,MCNCS1045%OT
0401505000,M&CNC/S>45%QT,0401505000,M&CNC/S>45%QT,MCNCS>45%QT
0401507500,M&CNC/S>45%OT,0401507500,M&CNC/S>45%OT,MCNCS>45%OT
0409000056,HONEYNT/RETLT,0409000056,HONEYNT/RETLT,HONEYNTRETLT
0409000045,HONEYE/L AMBER,0409000045,HONEYE/L AMBER,HONEYELAMBER
0409000065,HONEYNT/RETOT,0409000065,HONEYNT/RETOT,HONEYNTRETOT
0409000010,CMB & NT HNY/RTL,0409000010,CMB & NT HNY/RTL,CMBNTHNYRTL
0407900000,EG NESISP/C,0407900000,EG NESISP/C,EGNESISPC
0407210090,FRSH EGCHKNIS,0407210090,FRSH EGCHKNIS,FRSHEGCHKNIS
0409000005,BHONEY ORGANIC,0409000005,BHONEY ORGANIC,BHONEYORGANIC
0207420000,DUCKS- FRZN,0207420000,Meat and edible offal- of domestic ducks- not cut in pieces- frozen,DUCKSFRZN
0207450000,DUCK MT/OFL FRZ,0207450000,Other meat and edible offal- of domestic ducks- frozen- nes,DUCKMTOFLFRZ
0209100000,PIG FAT,0209100000,Pig fat-lean meat free-n rendered or o/w extrc-fr/chd/frz/sa/in brine/dr/smoked,PIGFAT
0210990002,MT/OFL- NES S/D,0210990002,MT/OFL- NES S/D,MTOFLNESSD
0208909600,MT/OFL-NES F/C/O,0208909600,MT/OFL-NES F/C/O,MTOFLNESFCO
0207600000,GF MT/OFL F/C/FZ,0207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,GFMTOFLFCFZ
0207520000,GEESE- FRZ,0207520000,Meat & edible offal of domestic geese not cut in pieces frozen o/t liver,GEESEFRZ
0207550000,GEESE MT/OFL FRZ,0207550000,GEESE MT/OFL FRZ,GEESEMTOFLFRZ
0207410000,DUCK- FR/CH,0207410000,DUCK- F/C,DUCKFRCH
0207440000,DK MT OFL XLR FC,0207440000,Other meat and edible offal- of domestic ducks- fresh or chilled-nes,DKMTOFLXLRFC
0209900000,POULTRY FAT,0209900000,Poultry fat- not rendered or o/w extracted- fr/chd/frz/salted/in brine/dr/smoked,POULTRYFAT
0207540000,GS MT OFLXLR F/C,0207540000,GS MT OFLXLR F/C,GSMTOFLXLRFC
040150110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040150110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>10%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040150310,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040150310,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040221180,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,040221180,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<27%BUT>15%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGORPUTUPOTHERWISE
040719190,FERTILISED POULTRY EGGS FOR INCUBATION (EXCL. OF TURKEYS- GEESE AND FOWLS),040719190,FERTILISED POULTRY EGGS FOR INCUBATION (EXCL. OF TURKEYS- GEESE AND FOWLS),FERTILISEDPOULTRYEGGSFORINCUBATIONEXCLOFTURKEYSGEESEANDFOWLS
040711000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,040711000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,FERTILISEDEGGSFORINCUBATIONOFDOMESTICFOWLS
040150390,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),040150390,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
040140100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040140100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>6%BUT<10%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040150190,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),040150190,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>10%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
040721000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),040721000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),FRESHEGGSOFDOMESTICFOWLSINSHELLEXCLFERTILISEDFORINCUBATION
040150990,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),040150990,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>45%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
040140900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),040140900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>6%BUT<10%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
040150910,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040150910,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040790900,BIRDS' EGGS- IN SHELL- PRESERVED OR COOKED (EXCL. OF POULTRY),040790900,BIRDS' EGGS- IN SHELL- PRESERVED OR COOKED (EXCL. OF POULTRY),BIRDSEGGSINSHELLPRESERVEDORCOOKEDEXCLOFPOULTRY
040719110,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC TURKEYS OR DOMESTIC GEESE,040719110,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC TURKEYS OR DOMESTIC GEESE,FERTILISEDEGGSFORINCUBATIONOFDOMESTICTURKEYSORDOMESTICGEESE
040729100,FRESH POULTRY EGGS- IN SHELL (EXCL. OF FOWLS- AND FERTILISED FOR INCUBATION),040729100,FRESH POULTRY EGGS- IN SHELL (EXCL. OF FOWLS- AND FERTILISED FOR INCUBATION),FRESHPOULTRYEGGSINSHELLEXCLOFFOWLSANDFERTILISEDFORINCUBATION
040719900,FERTILISED BIRDS' EGGS FOR INCUBATION (EXCL. OF POULTRY),040719900,FERTILISED BIRDS' EGGS FOR INCUBATION (EXCL. OF POULTRY),FERTILISEDBIRDSEGGSFORINCUBATIONEXCLOFPOULTRY
040790100,POULTRY EGGS- IN SHELL- PRESERVED OR COOKED,040790100,POULTRY EGGS- IN SHELL- PRESERVED OR COOKED,POULTRYEGGSINSHELLPRESERVEDORCOOKED
040729900,FRESH BIRDS' EGGS- IN SHELL (EXCL. OF POULTRY- AND FERTILISED FOR INCUBATION),040729900,FRESH BIRDS' EGGS- IN SHELL (EXCL. OF POULTRY- AND FERTILISED FOR INCUBATION),FRESHBIRDSEGGSINSHELLEXCLOFPOULTRYANDFERTILISEDFORINCUBATION
020742800,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET AND WITHOUT NECKS- HEARTS- LIVERS AND GIZZARDS- ""63 % DUCKS"" OR OTHERWISE PRESENTED",020742800,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET AND WITHOUT NECKS- HEARTS- LIVERS AND GIZZARDS- ""63 % DUCKS"" OR OTHERWISE PRESENTED",FROZENDOMESTICDUCKSNOTCUTINPIECESPLUCKEDANDDRAWNWITHOUTHEADSANDFEETANDWITHOUTNECKSHEARTSLIVERSANDGIZZARDS63%DUCKSOROTHERWISEPRESENTED
020744100,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- BONELESS,020744100,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- BONELESS,FRESHORCHILLEDCUTSOFDOMESTICDUCKSBONELESS
020745100,FROZEN CUTS OF DOMESTIC DUCKS- BONELESS,020745100,FROZEN CUTS OF DOMESTIC DUCKS- BONELESS,FROZENCUTSOFDOMESTICDUCKSBONELESS
020745310,FROZEN WHOLE WINGS OF DOMESTIC DUCKS,020745310,FROZEN WHOLE WINGS OF DOMESTIC DUCKS,FROZENWHOLEWINGSOFDOMESTICDUCKS
020745610,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,020745610,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FROZENLEGSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
020745930,FROZEN FATTY LIVERS OF DOMESTIC DUCKS,020745930,FROZEN FATTY LIVERS OF DOMESTIC DUCKS,FROZENFATTYLIVERSOFDOMESTICDUCKS
020910110,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED OR IN BRINE,020910110,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED OR IN BRINE,SUBCUTANEOUSPIGFATFREEOFLEANMEATNOTRENDEREDOROTHERWISEEXTRACTEDFRESHCHILLEDFROZENSALTEDORINBRINE
020745810,FROZEN CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,020745810,FROZEN CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,FROZENCUTSOFDOMESTICDUCKSWITHBONEINNES
020890980,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL (EXCL. BOVINE ANIMALS- SWINE- SHEEP- GOATS- HORSES- ASSES- MULES- HINNIES- POULTRY- RABBITS- HARES- PRIMATES- WHALES- DOLPHINS AND PORPOISES [MAMMALS OF THE ORDER CETACEA]- MANATEES AND DUGONGS [MAMMALS OF THE ORDER SIRENIA]- SEALS- SEA LIONS AND WALRUSES [MAMMALS OF THE SUBORDER PINNIPEDIA]- REPTILES- PIGEONS- GAME- REINDEER AND FROGS' LEGS),020890980,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL (EXCL. BOVINE ANIMALS- SWINE- SHEEP- GOATS- HORSES- ASSES- MULES- HINNIES- POULTRY- RABBITS- HARES- PRIMATES- WHALES- DOLPHINS AND PORPOISES [MAMMALS OF THE ORDER CETACEA]- MANATEES AND DUGONGS [MAMMALS OF THE ORDER SIRENIA]- SEALS- SEA LIONS AND WALRUSES [MAMMALS OF THE SUBORDER PINNIPEDIA]- REPTILES- PIGEONS- GAME- REINDEER AND FROGS' LEGS),FRESHCHILLEDORFROZENMEATANDEDIBLEOFFALEXCLBOVINEANIMALSSWINESHEEPGOATSHORSESASSESMULESHINNIESPOULTRYRABBITSHARESPRIMATESWHALESDOLPHINSANDPORPOISESMAMMALSOFTHEORDERCETACEAMANATEESANDDUGONGSMAMMALSOFTHEORDERSIRENIASEALSSEALIONSANDWALRUSESMAMMALSOFTHESUBORDERPINNIPEDIAREPTILESPIGEONSGAMEREINDEERANDFROGSLEGS
020745510,FROZEN BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,020745510,FROZEN BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FROZENBREASTSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
020910900,PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. SUBCUTANEOUS),020910900,PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. SUBCUTANEOUS),PIGFATFREEOFLEANMEATNOTRENDEREDOROTHERWISEEXTRACTEDFRESHCHILLEDFROZENSALTEDINBRINEDRIEDORSMOKEDEXCLSUBCUTANEOUS
020741200,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED- BLED- GUTTED BUT NOT DRAWN- WITH HEADS AND FEET ""85 % DUCKS""",020741200,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED- BLED- GUTTED BUT NOT DRAWN- WITH HEADS AND FEET ""85 % DUCKS""",FRESHORCHILLEDDOMESTICDUCKSNOTCUTINPIECESPLUCKEDBLEDGUTTEDBUTNOTDRAWNWITHHEADSANDFEET85%DUCKS
020744510,FRESH OR CHILLED BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,020744510,FRESH OR CHILLED BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FRESHORCHILLEDBREASTSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
020744610,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,020744610,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FRESHORCHILLEDLEGSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
020744810,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,020744810,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,FRESHORCHILLEDCUTSOFDOMESTICDUCKSWITHBONEINNES
020745410,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC DUCKS,020745410,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC DUCKS,FROZENBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSOFDOMESTICDUCKS
020745950,FROZEN LIVERS OF DOMESTIC DUCKS (EXCL. FATTY),020745950,FROZEN LIVERS OF DOMESTIC DUCKS (EXCL. FATTY),FROZENLIVERSOFDOMESTICDUCKSEXCLFATTY
020745990,FROZEN EDIBLE OFFAL OF DOMESTIC DUCKS (EXCL. LIVERS),020745990,FROZEN EDIBLE OFFAL OF DOMESTIC DUCKS (EXCL. LIVERS),FROZENEDIBLEOFFALOFDOMESTICDUCKSEXCLLIVERS
020760050,FRESH- CHILLED OR FROZEN DOMESTIC GUINEA FOWLS- NOT CUT IN PIECES,020760050,FRESH- CHILLED OR FROZEN DOMESTIC GUINEA FOWLS- NOT CUT IN PIECES,FRESHCHILLEDORFROZENDOMESTICGUINEAFOWLSNOTCUTINPIECES
020760100,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- BONELESS,020760100,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- BONELESS,FRESHCHILLEDORFROZENCUTSOFDOMESTICGUINEAFOWLSBONELESS
020760610,FRESH- CHILLED OR FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GUINEA FOWLS- WITH BONE IN,020760610,FRESH- CHILLED OR FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GUINEA FOWLS- WITH BONE IN,FRESHCHILLEDORFROZENLEGSANDCUTSTHEREOFOFDOMESTICGUINEAFOWLSWITHBONEIN
