hs_code,type,datas_code,datas_desc,type_pure_string
04069000390000,cheese- (other than in tins- not grated- powdered or processed)- n.e.c. in item no. 0406.90,04069000390000,cheese- (other than in tins- not grated- powdered or processed)- n.e.c. in item no. 0406.90,cheeseotherthanintinsnotgratedpowderedorprocessednecinitemno040690
0407000000,Eggs; birds' eggs- in the shell- fresh- preserved or cooked,04070000090000,Birds eggs- in shell- fresh- preserved or cooked,Eggsbirdseggsintheshellfreshpreservedorcooked
04070000010000,Eggs; birds' eggs- for hatching,04070000010000,Eggs; birds' eggs- for hatching,Eggsbirdseggsforhatching
04070000090000,Eggs; birds' eggs- in the shell- fresh- preserved or cooked,04070000090000,Eggs; birds' eggs- in the shell- fresh- preserved or cooked,Eggsbirdseggsintheshellfreshpreservedorcooked
0407110000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- of fowls of the species Gallus domesticus (domestic hens),04071100000000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,BirdseggsinshellfreshfertilisedeggsforincubationoffowlsofthespeciesGallusdomesticusdomestichens
04071100000000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- of fowls of the species Gallus domesticus (domestic hens),04071100000000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- of fowls of the species Gallus domesticus (domestic hens),BirdseggsinshellfreshfertilisedeggsforincubationoffowlsofthespeciesGallusdomesticusdomestichens
0407190000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- other than fowls of the species Gallus domesticus (domestic hens),04071900000000,BIRD EGGS/HATCH,BirdseggsinshellfreshfertilisedeggsforincubationotherthanfowlsofthespeciesGallusdomesticusdomestichens
04071900000000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- other than fowls of the species Gallus domesticus (domestic hens),04071900000000,Birds' eggs- in shell; fresh- fertilised eggs for incubation- other than fowls of the species Gallus domesticus (domestic hens),BirdseggsinshellfreshfertilisedeggsforincubationotherthanfowlsofthespeciesGallusdomesticusdomestichens
0407210000,Birds' eggs- in shell; fresh- not for incubation- of fowls of the species Gallus domesticus (domestic hens),04072100000000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),BirdseggsinshellfreshnotforincubationoffowlsofthespeciesGallusdomesticusdomestichens
04072100000000,Birds' eggs- in shell; fresh- not for incubation- of fowls of the species Gallus domesticus (domestic hens),04072100000000,Birds' eggs- in shell; fresh- not for incubation- of fowls of the species Gallus domesticus (domestic hens),BirdseggsinshellfreshnotforincubationoffowlsofthespeciesGallusdomesticusdomestichens
0407290000,Birds' eggs- in shell; fresh- not for incubation- other than fowls of the species Gallus domesticus (domestic hens),04072900000000,EG NES ISFRESH,BirdseggsinshellfreshnotforincubationotherthanfowlsofthespeciesGallusdomesticusdomestichens
04072900000000,Birds' eggs- in shell; fresh- not for incubation- other than fowls of the species Gallus domesticus (domestic hens),04072900000000,Birds' eggs- in shell; fresh- not for incubation- other than fowls of the species Gallus domesticus (domestic hens),BirdseggsinshellfreshnotforincubationotherthanfowlsofthespeciesGallusdomesticusdomestichens
0407900000,Birds' eggs- in shell; preserved or cooked,04079000000000,EG NESISP/C,Birdseggsinshellpreservedorcooked
04079000000000,Birds' eggs- in shell; preserved or cooked,04079000000000,Birds' eggs- in shell; preserved or cooked,Birdseggsinshellpreservedorcooked
0408110000,Eggs; birds' eggs- yolks- dried- whether or not containing added sugar or other sweetening matter,04081100000000,Eggs; birds' eggs- yolks- dried- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsyolksdriedwhetherornotcontainingaddedsugarorothersweeteningmatter
04081100000000,Eggs; birds' eggs- yolks- dried- whether or not containing added sugar or other sweetening matter,04081100000000,Eggs; birds' eggs- yolks- dried- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsyolksdriedwhetherornotcontainingaddedsugarorothersweeteningmatter
0408190000,Eggs; birds' eggs- yolks- fresh- cooked by steaming or by boiling in water- moulded- frozen or otherwise preserved- whether or not containing added sugar or other sweetening matter,0408190000,Egg yolks except dried,Eggsbirdseggsyolksfreshcookedbysteamingorbyboilinginwatermouldedfrozenorotherwisepreservedwhetherornotcontainingaddedsugarorothersweeteningmatter
04081900010000,Eggs; birds' eggs- yolks- liquid,04081900010000,Eggs; birds' eggs- yolks- liquid,Eggsbirdseggsyolksliquid
04081900090000,Eggs; birds' eggs- yolks- cooked by steaming or by boiling in water- moulded- frozen or otherwise preserved- whether or not containing added sugar or other sweetening matter,04081900090000,Eggs; birds' eggs- yolks- cooked by steaming or by boiling in water- moulded- frozen or otherwise preserved- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsyolkscookedbysteamingorbyboilinginwatermouldedfrozenorotherwisepreservedwhetherornotcontainingaddedsugarorothersweeteningmatter
0408910000,Eggs; birds' eggs (not in shell- excluding yolks only)- dried- whether or not containing added sugar or other sweetening matter,04089100000000,Eggs- bird- not in shell- dried,Eggsbirdseggsnotinshellexcludingyolksonlydriedwhetherornotcontainingaddedsugarorothersweeteningmatter
04089100000000,Eggs; birds' eggs (not in shell- excluding yolks only)- dried- whether or not containing added sugar or other sweetening matter,04089100000000,Eggs; birds' eggs (not in shell- excluding yolks only)- dried- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsnotinshellexcludingyolksonlydriedwhetherornotcontainingaddedsugarorothersweeteningmatter
0408990000,Eggs; birds' eggs (not in shell- excluding yolks only)- fresh- cooked by steaming or boiling in water- moulded- frozen- otherwise preserved- whether or not containing added sugar or other sweetening matter,0408990000,Eggs- bird- not in shell not dried,Eggsbirdseggsnotinshellexcludingyolksonlyfreshcookedbysteamingorboilinginwatermouldedfrozenotherwisepreservedwhetherornotcontainingaddedsugarorothersweeteningmatter
04089900010000,Eggs; birds' eggs (not in shell- excluding yolks only)- liquid- whether or not containing added sugar or other sweetening matter,04089900010000,Eggs; birds' eggs (not in shell- excluding yolks only)- liquid- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsnotinshellexcludingyolksonlyliquidwhetherornotcontainingaddedsugarorothersweeteningmatter
04089900090000,Eggs; birds' eggs (not in shell- excluding yolks only)- cooked by steaming or boiling in water- moulded- frozen or otherwise preserved- whether or not containing added sugar or other sweetening matter,04089900090000,Eggs; birds' eggs (not in shell- excluding yolks only)- cooked by steaming or boiling in water- moulded- frozen or otherwise preserved- whether or not containing added sugar or other sweetening matter,Eggsbirdseggsnotinshellexcludingyolksonlycookedbysteamingorboilinginwatermouldedfrozenorotherwisepreservedwhetherornotcontainingaddedsugarorothersweeteningmatter
0409000000,Honey; natural,0409000000,Honey- natural,Honeynatural
04090000010000,Honey; natural honey- extracted- in bulk,04090000010000,Honey; natural honey- extracted- in bulk,Honeynaturalhoneyextractedinbulk
04090000090000,Honey; natural honey- extracted- in retail packs,04090000090000,Honey; natural honey- extracted- in retail packs,Honeynaturalhoneyextractedinretailpacks
04090000110000,Honey; natural honey- in the comb,04090000110000,Honey; natural honey- in the comb,Honeynaturalhoneyinthecomb
04090000150000,Honey; natural honey- honeydew,04090000150000,Honey; natural honey- honeydew,Honeynaturalhoneyhoneydew
04090000180000,Honey; natural honey- (other than extracted- comb or honeydew),04090000180000,Honey; natural honey- (other than extracted- comb or honeydew),Honeynaturalhoneyotherthanextractedcomborhoneydew
04090000190000,Honey; natural honey- n.e.s. in heading no. 0409,04090000190000,Honey; natural honey- n.e.s. in heading no. 0409,Honeynaturalhoneynesinheadingno0409
0410000000,Animal products; edible- n.e.c. in this or other chapters,04100000000000,Edible products of animal origin nes,Animalproductsediblenecinthisorotherchapters
04100000000000,Animal products; edible- n.e.c. in this or other chapters,04100000000000,Animal products; edible- n.e.c. in this or other chapters,Animalproductsediblenecinthisorotherchapters
0402100000,Milk powder < 1.5% fat,0402100000,Milk powder < 1.5% fat,Milkpowder<15%fat
0402210000,Milk and cream powder unsweetened < 1.5% fat,0402210000,Milk and cream powder unsweetened < 1.5% fat,Milkandcreampowderunsweetened<15%fat
0401300000,Milk and cream not concentrated nor sweetened < 6% fa,0401300000,Milk and cream not concentrated nor sweetened < 6% fa,Milkandcreamnotconcentratednorsweetened<6%fa
0402990000,Milk and cream nes sweetened or concentrated,0402990000,Milk and cream nes sweetened or concentrated,Milkandcreamnessweetenedorconcentrated
0403900000,Buttermilk- curdled milk- cream- kephir- etc.,0403900000,Buttermilk- curdled milk- cream- kephir- etc.,Buttermilkcurdledmilkcreamkephiretc
0404100000,Whey,0404100000,Whey,Whey
0405900000,Other milk fats and oils,0405900000,Other milk fats and oils,Othermilkfatsandoils
0406200000,Cheese- grated or powdered- of all kinds,0406200000,GRATED OR POWDERED CHEESE- OF ALL KINDS,Cheesegratedorpowderedofallkinds
0406300000,Cheese processed- not grated or powdered,0406300000,Cheese processed- not grated or powdered,Cheeseprocessednotgratedorpowdered
0406900000,Cheese except fresh- grated- processed or blue-veined,0406900000,Cheese except fresh- grated- processed or blue-veined,Cheeseexceptfreshgratedprocessedorblueveined
0408990000,Eggs- bird- not in shell not dried,0408990000,Eggs- bird- not in shell not dried,Eggsbirdnotinshellnotdried
0407000000,Birds eggs- in shell- fresh- preserved or cooked,0407000000,Birds eggs- in shell- fresh- preserved or cooked,Birdseggsinshellfreshpreservedorcooked
0401100000,Milk not concentrated nor sweetened < 1% fat,0401100000,Milk not concentrated nor sweetened < 1% fat,Milknotconcentratednorsweetened<1%fat
0401200000,Milk not concentrated nor sweetened 1-6% fat,0401200000,Milk not concentrated nor sweetened 1-6% fat,Milknotconcentratednorsweetened16%fat
0402290000,Milk and cream powder sweetened < 1.5% fat,0402290000,Milk and cream powder sweetened < 1.5% fat,Milkandcreampowdersweetened<15%fat
0402910000,Milk and cream unsweetened- concentrated,0402910000,Milk and cream unsweetened- concentrated,Milkandcreamunsweetenedconcentrated
0404900000,Natural milk products nes,0404900000,Natural milk products nes,Naturalmilkproductsnes
0406100000,Fresh cheese- unfermented whey cheese- curd,0406100000,Fresh cheese- unfermented whey cheese- curd,Freshcheeseunfermentedwheycheesecurd
0406400000,Cheese- blue-veined,0406400000,Cheese- blue-veined,Cheeseblueveined
0408190000,Egg yolks except dried,0408190000,Egg yolks except dried,Eggyolksexceptdried
0408910000,Eggs- bird- not in shell- dried,0408910000,Eggs- bird- not in shell- dried,Eggsbirdnotinshelldried
0409000000,Honey- natural,0409000000,Honey- natural,Honeynatural
0410000000,Edible products of animal origin nes,0410000000,Edible products of animal origin nes,Edibleproductsofanimaloriginnes
0407190000,Birds' eggs- in shell- fresh- preserved or cooked  - Fertilised eggs for incubation :  -- Other,0407190000,BIRD EGGS/HATCH,BirdseggsinshellfreshpreservedorcookedFertilisedeggsforincubationOther
0407900000,Birds' eggs- in shell- fresh- preserved or cooked  -Others,0407900000,EG NESISP/C,BirdseggsinshellfreshpreservedorcookedOthers
0401500000,Milk and cream- not concentrated nor containing added sugar or other sweetening matter -Of a fat content- by weight- exceeding 10 %,0401500000,MLK&CRM>10% FAT,MilkandcreamnotconcentratednorcontainingaddedsugarorothersweeteningmatterOfafatcontentbyweightexceeding10%
0407110000,Birds' eggs- in shell- fresh- preserved or cooked  - Fertilised eggs for incubation :  -- Of fowls of the species Gallus domesticus,0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,BirdseggsinshellfreshpreservedorcookedFertilisedeggsforincubationOffowlsofthespeciesGallusdomesticus
0407290000,Birds' eggs- in shell- fresh- preserved or cooked  - Other fresh eggs :  -- Other,0407290000,EG NES ISFRESH,BirdseggsinshellfreshpreservedorcookedOtherfresheggsOther
0202300000,Bovine cuts boneless- frozen,0202300000,Bovine cuts boneless- frozen,Bovinecutsbonelessfrozen
0203120000,Swine hams- shoulders & cuts bone in- fresh or chille,0203120000,Swine hams- shoulders & cuts bone in- fresh or chille,Swinehamsshoulderscutsboneinfreshorchille
0203190000,Swine cuts- fresh or chilled- nes,0203190000,Swine cuts- fresh or chilled- nes,Swinecutsfreshorchillednes
0202200000,Bovine cuts bone in- frozen,0202200000,Bovine cuts bone in- frozen,Bovinecutsboneinfrozen
0201300000,Bovine cuts boneless- fresh or chilled,0201300000,Bovine cuts boneless- fresh or chilled,Bovinecutsbonelessfreshorchilled
0207130000,Fowls- cuts & offal- fre,0207130000,CKN-CCTS&EDOF-FC,Fowlscutsoffalfre
0201100000,Bovine carcasses and half carcasses- fresh or chilled,201100000,Bovine carcasses and half carcasses fresh or chilled,Bovinecarcassesandhalfcarcassesfreshorchilled
0201200000,Bovine cuts bone in- fresh or chilled,0201200000,Bovine cuts bone in- fresh or chilled,Bovinecutsboneinfreshorchilled
0202100000,Bovine carcasses and half carcasses- frozen,0202100000,Bovine carcasses and half carcasses- frozen,Bovinecarcassesandhalfcarcassesfrozen
0203110000,Swine carcasses and half carcasses- fresh or chilled,0203110000,Swine carcasses and half carcasses- fresh or chilled,Swinecarcassesandhalfcarcassesfreshorchilled
0203210000,Swine carcasses and half carcasses- frozen,0203210000,C/HC-SWINE-FROZ,Swinecarcassesandhalfcarcassesfrozen
0203220000,Hams- shoulders and cuts- of swine- bone in- frozen,0203220000,Hams- shoulders and cuts- of swine- bone in- frozen,Hamsshouldersandcutsofswineboneinfrozen
0203290000,Swine cuts- frozen nes,0203290000,Swine cuts- frozen nes,Swinecutsfrozennes
0204100000,Lamb carcasses and half carcasses- fresh or chilled,0204100000,C/HC-LMB-F/CHLD,Lambcarcassesandhalfcarcassesfreshorchilled
0204210000,Sheep carcasses and half carcasses- fresh or chilled,0204210000,Sheep carcasses and half carcasses- fresh or chilled,Sheepcarcassesandhalfcarcassesfreshorchilled
0204220000,Sheep cuts- bone in- fresh or chilled,0204220000,SP MT-CT-BN IN F,Sheepcutsboneinfreshorchilled
0204230000,Sheep cuts- boneless- fresh or chilled,0204230000,SP MT-NO BN-F-C,Sheepcutsbonelessfreshorchilled
0204300000,Lamb carcasses and half carcasses- frozen,0204300000,C/HC-LAMB-FROZN,Lambcarcassesandhalfcarcassesfrozen
0204410000,Sheep carcasses and half carcasses- frozen,0204410000,C/HC-SHP-FROZN,Sheepcarcassesandhalfcarcassesfrozen
0204420000,Sheep cuts- bone in- frozen,0204420000,SH MT-BN IN- FRZ,Sheepcutsboneinfrozen
0204430000,Sheep cuts- boneless- frozen,0204430000,SH MT-BNELESS-FZ,Sheepcutsbonelessfrozen
0204500000,Goat meat- fresh- chilled or frozen,0204500000,GTMT-FR/CH/FZN,Goatmeatfreshchilledorfrozen
0205000000,Horse- ass- mule- hinny meat- fresh- chilled or froze,0205000000,H/A/M/H-MT/FCF,Horseassmulehinnymeatfreshchilledorfroze
0206100000,Bovine edible offal- fresh or chilled,0206100000,OFF BOV-ED-F/CH,Bovineedibleoffalfreshorchilled
0206210000,Bovine tongues- frozen,0206210000,TNG BOV-ED-FRZN,Bovinetonguesfrozen
0206220000,Bovine livers- frozen,0206220000,LVR BOV-ED-FRZN,Bovineliversfrozen
0206290000,Bovine edible offal- frozen except livers and tongues,0206290000,OF BV-ED-NES-FZ,Bovineedibleoffalfrozenexceptliversandtongues
0206300000,Swine edible offal- fresh or chilled,0206300000,OFL SWN-ED-F/CH,Swineedibleoffalfreshorchilled
0206410000,Swine livers- frozen,0206410000,LVR-SWN-ED-FRZN,Swineliversfrozen
0206490000,Swine edible offal- frozen except livers,0206490000,OFL SW(XL)ED-FZ,Swineedibleoffalfrozenexceptlivers
0206800000,Sheep- goat- ass- mule- hinnie offal- fresh or chille,0206800000,OL SH-GT-H-AS-MH,Sheepgoatassmulehinnieoffalfreshorchille
0206900000,Sheep- goat- ass- mule- hinnie edible offal- frozen,0206900000,Sheep- goat- ass- mule- hinnie edible offal- frozen,Sheepgoatassmulehinnieedibleoffalfrozen
0207110000,Fowls- domestic- not cut,0207120000,Fowls- domestic- not cut,Fowlsdomesticnotcut
0207120000,Fowls- domestic- not cut,0207120000,Fowls- domestic- not cut,Fowlsdomesticnotcut
0207140000,Fowls- cuts & offal- fro,0207140000,Fowls- cuts & offal- fro,Fowlscutsoffalfro
0207250000,Turkeys- not cut- frozen,0207250000,TURKEYS- FROZEN,Turkeysnotcutfrozen
0207260000,Turkey cuts & offal fres,0207260000,TK-CTS&EDOF-F/C,Turkeycutsoffalfres
0207270000,Turkey cuts & offal froz,0207270000,Turkey cuts & offal froz,Turkeycutsoffalfroz
0207320000,Ducks- geese- not cut fr,0207320000,Ducks- geese- not cut fr,Ducksgeesenotcutfr
0207330000,Ducks- geese- not cut fz,0207330000,Ducks- geese- not cut fz,Ducksgeesenotcutfz
0207340000,Fatty livers of geese or,0207340000,Fatty livers of geese or,Fattyliversofgeeseor
0207350000,Poultry cuts&offal- fres,0207350000,Poultry cuts&offal- fres,Poultrycutsoffalfres
0207360000,Poultry cuts&offal- froz,0207360000,Poultry cuts&offal- froz,Poultrycutsoffalfroz
0208100000,Rabbit or hare meat- offal- fresh- chilled or frozen,0208100000,RBT/HR MT/OF-FCF,Rabbitorharemeatoffalfreshchilledorfrozen
0208900000,Meat and edible offal nes fresh- chilled or frozen,0208900000,Meat and edible offal nes fresh- chilled or frozen,Meatandedibleoffalnesfreshchilledorfrozen
0209000000,Pig and poultry fat- unrendered,0209000000,Pig and poultry fat- unrendered,Pigandpoultryfatunrendered
0210110000,Hams and shoulders- swine- salted- dried or smoked,0210110000,Hams and shoulders- swine- salted- dried or smoked,Hamsandshouldersswinesalteddriedorsmoked
0210120000,Bellies (streaky) of swine- salted- dried or smoked,0210120000,Bellies (streaky) of swine- salted- dried or smoked,Belliesstreakyofswinesalteddriedorsmoked
0210190000,Swine meat- salted/dried/smoked not ham/shoulder/bell,0210190000,Swine meat- salted/dried/smoked not ham/shoulder/bell,Swinemeatsalteddriedsmokednothamshoulderbell
0210200000,Bovine meat salted- dried or smoked,0210200000,Bovine meat salted- dried or smoked,Bovinemeatsalteddriedorsmoked
0210900000,Meat and edible meat offal cured- flours- meals nes,0210900000,Meat and edible meat offal cured- flours- meals nes,Meatandediblemeatoffalcuredfloursmealsnes
0210990000,Meat & edible meat offal- n.e.s.- salted/in brine/dried/smoked- incl. edibl ...,0210990000,Meat & edible meat offal- n.e.s.- salted/in brine/dried/smoked- incl. edibl ...,Meatediblemeatoffalnessaltedinbrinedriedsmokedincledibl
0208500000,Meat & edible offal of reptiles- incl. snakes & turtles- fresh/chilled/froz ...,0208500000,M&OF REPT- F/C/F,Meatedibleoffalofreptilesinclsnakesturtlesfreshchilledfroz
0210930000,Meat & edible meat offal of reptiles- incl. snakes & turtles- salted/in bri ...,0210930000,Meat & edible meat offal of reptiles- incl. snakes & turtles- salted/in bri ...,Meatediblemeatoffalofreptilesinclsnakesturtlessaltedinbri
0207240000,Turkeys- not cut- fresh,0207240000,TRK-NCI PC-FR/CH,Turkeysnotcutfresh
0208400000,Meat & edible offal of whales- dolphins & porpoises (order Cetacea); of man ...,0208400000,Meat & edible offal of whales- dolphins & porpoises (order Cetacea); of man ...,MeatedibleoffalofwhalesdolphinsporpoisesorderCetaceaofman
0209100000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Of pigs,0209100000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Of pigs,PigfatfreeofleanmeatandpoultryfatnotrenderedorotherwiseextractedfreshchilledfrozensaltedinbrinedriedorsmokedOfpigs
0210910000,Meat & edible meat offal of primates- salted/in brine/dried/smoked- incl. e ...,0210910000,Meat & edible meat offal of primates- salted/in brine/dried/smoked- incl. e ...,Meatediblemeatoffalofprimatessaltedinbrinedriedsmokedincle
0207420000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks : -- Not cut in pieces- frozen,0207420000,DUCK- FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksNotcutinpiecesfrozen
0207550000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- frozen,0207550000,GEESE MT/OFL FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfrozen
0207600000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of guinea fowls,0207600000,GF MT/OFL F/C/FZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfguineafowls
0209900000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Other,0209900000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Other,PigfatfreeofleanmeatandpoultryfatnotrenderedorotherwiseextractedfreshchilledfrozensaltedinbrinedriedorsmokedOther
0208200000,Frog legs- fresh- chilled or frozen,0208200000,Frog legs- fresh- chilled or frozen,Froglegsfreshchilledorfrozen
0207450000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks :  -- Other- frozen,0207450000,DUCK MT/OFL FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksOtherfrozen
0208300000,Meat & edible meat offal of primates- fresh/chilled/frozen,0208300000,Meat & edible meat offal of primates- fresh/chilled/frozen,Meatediblemeatoffalofprimatesfreshchilledfrozen
0210920000,Meat & edible meat offal of whales/dolphins/porpoises (order Cetacea)/manat ...,0210920000,Meat & edible meat offal of whales/dolphins/porpoises (order Cetacea)/manat ...,MeatediblemeatoffalofwhalesdolphinsporpoisesorderCetaceamanat
0407210000,Birds' eggs- in shell- fresh- preserved or cooked  - Other fresh eggs :  -- Of fowls of the species Gallus domesticus,0407210000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),BirdseggsinshellfreshpreservedorcookedOtherfresheggsOffowlsofthespeciesGallusdomesticus
0207430000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen  - Of ducks :  -- Fatty livers- fresh or chilled,0207430000,DUCK-LVRS-FC,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksFattyliversfreshorchilled
0207440000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks :  -- Other- fresh or chilled,0207440000,DK-MT/OFL(XL)-FC,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksOtherfreshorchilled
0401400000,Milk and cream- not concentrated nor containing added sugar or other sweetening matter -Of a fat content- by weight- exceeding 6 % but not exceeding 10 %,0401400000,MLK&CRM6-10%FAT,MilkandcreamnotconcentratednorcontainingaddedsugarorothersweeteningmatterOfafatcontentbyweightexceeding6%butnotexceeding10%
0207530000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Fatty livers- fresh or chilled,0207530000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Fatty livers- fresh or chilled,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseFattyliversfreshorchilled
0406204800,CHED-GDAG/POQ,0406204800,CHED-GDAG/POQ,CHEDGDAGPOQ
0406307500,CHPR-MXE-GOQ,0406307500,CHPR-MXE-GOQ,CHPRMXEGOQ
0207100000,Poultry- domestic- whole- fresh or chilled,0207100000,Poultry- domestic- whole- fresh or chilled,Poultrydomesticwholefreshorchilled
0404107600,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF <= 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",0404107600,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF <= 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",WHEYANDMODIFIEDWHEYWHETHERORNOTCONCENTRATEDCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAPROTEINCONTENTNITROGENCONTENTX638BYWEIGHTOF<15%ANDOFAFATCONTENTBYWEIGHTOF>27%EXCLINPOWDERGRANULESOROTHERSOLIDFORMS
0207410000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks : -- Not cut in pieces- fresh or chilled,0207410000,DUCK- F/C,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksNotcutinpiecesfreshorchilled
407110000,Eggs of fowls of the species Gallus domesticus- fertilized for incubation,407110000,Eggs of fowls of the species Gallus domesticus- fertilized for incubation,EggsoffowlsofthespeciesGallusdomesticusfertilizedforincubation
407190000,Birds' eggs-o/t of fowls of species Gallus domesticus- fertilized for incubation,407190000,Birds' eggs-o/t of fowls of species Gallus domesticus- fertilized for incubation,BirdseggsotoffowlsofspeciesGallusdomesticusfertilizedforincubation
407210000,Eggs of fowls of the species Gallus domesticus- fresh- nes,407210000,Eggs of fowls of the species Gallus domesticus- fresh- nes,EggsoffowlsofthespeciesGallusdomesticusfreshnes
407900000,Birds' eggs- in shell- preserved or cooked- nes,407900000,Birds' eggs- in shell- preserved or cooked- nes,Birdseggsinshellpreservedorcookednes
207420000,Meat and edible offal of domestic ducks not cut in pieces frozen,207420000,DUCKS- FRZN,Meatandedibleoffalofdomesticducksnotcutinpiecesfrozen
207450000,Other meat and edible offal of domestic ducks frozen nes,207450000,DUCK MT/OFL FRZ,Othermeatandedibleoffalofdomesticducksfrozennes
207600000,Meat and edible offal of domestic guinea fowls fresh chilled or frozen,207600000,GF MT/OFL F/C/FZ,Meatandedibleoffalofdomesticguineafowlsfreshchilledorfrozen
209100000,Pig fatlean meat freen rendered or o/w extrcfr/chd/frz/sa/in brine/dr/smoked,209100000,PIG FAT,Pigfatleanmeatfreenrenderedorowextrcfrchdfrzsainbrinedrsmoked
209900000,Poultry fat not rendered or o/w extracted fr/chd/frz/salted/in brine/dr/smoked,209900000,POULTRY FAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED,Poultryfatnotrenderedorowextractedfrchdfrzsaltedinbrinedrsmoked
0207540000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- fresh or chilled,0207540000,GS MT OFLXLR F/C,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfreshorchilled
0207520000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Not cut in pieces- frozen,0207520000,GEESE- FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfrozen
0208600000,Other meat and edible meat offal- fresh- chilled or frozen - Of camels and other camelids (Camelidae),0208600000,M&EDOF- CAMEL,OthermeatandediblemeatoffalfreshchilledorfrozenOfcamelsandothercamelidsCamelidae
0207510000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese : -- Not cut in pieces- fresh or chilled,0207510000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese : -- Not cut in pieces- fresh or chilled,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfreshorchilled
0401400000,MLK&CRM6-10%FAT,0401400000,MLK&CRM6-10%FAT,MLKCRM610%FAT
0401500000,MLK&CRM>10% FAT,0401500000,MLK&CRM>10% FAT,MLKCRM>10%FAT
0407110000,CHKN EGGS/HATCH,0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,CHKNEGGSHATCH
0407190000,BIRD EGGS/HATCH,0407190000,BIRD EGGS/HATCH,BIRDEGGSHATCH
