hs_code,type,datas_code,datas_desc,type_pure_string
0407110000,Eggs of fowls of the species Gallus domesticus- fertilized for incubation,0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,EggsoffowlsofthespeciesGallusdomesticusfertilizedforincubation
0407190000,Birds' eggs-o/t of fowls of species Gallus domesticus- fertilized for incubation,0407190000,BIRD EGGS/HATCH,BirdseggsotoffowlsofspeciesGallusdomesticusfertilizedforincubation
0407210000,Eggs of fowls of the species Gallus domesticus- fresh- nes,0407210000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),EggsoffowlsofthespeciesGallusdomesticusfreshnes
0407900000,Birds' eggs- in shell- preserved or cooked- nes,0407900000,EG NESISP/C,Birdseggsinshellpreservedorcookednes
0207420000,Meat and edible offal of domestic ducks not cut in pieces frozen,0207420000,Meat and edible offal- of domestic ducks- not cut in pieces- frozen,Meatandedibleoffalofdomesticducksnotcutinpiecesfrozen
0207450000,Other meat and edible offal of domestic ducks frozen nes,0207450000,Other meat and edible offal- of domestic ducks- frozen- nes,Othermeatandedibleoffalofdomesticducksfrozennes
0207600000,Meat and edible offal of domestic guinea fowls fresh chilled or frozen,0207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,Meatandedibleoffalofdomesticguineafowlsfreshchilledorfrozen
0209100000,Pig fatlean meat freen rendered or o/w extrcfr/chd/frz/sa/in brine/dr/smoked,0209100000,Pig fat-lean meat free-n rendered or o/w extrc-fr/chd/frz/sa/in brine/dr/smoked,Pigfatleanmeatfreenrenderedorowextrcfrchdfrzsainbrinedrsmoked
0209900000,Poultry fat not rendered or o/w extracted fr/chd/frz/salted/in brine/dr/smoked,0209900000,POULTRY FAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED,Poultryfatnotrenderedorowextractedfrchdfrzsaltedinbrinedrsmoked
0207540000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- fresh or chilled,207540000,GS MT OFLXLR F/C,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfreshorchilled
0207520000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Not cut in pieces- frozen,207520000,Meat & edible offal of domestic geese not cut in pieces frozen o/t liver,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfrozen
0208600000,Other meat and edible meat offal- fresh- chilled or frozen - Of camels and other camelids (Camelidae),208600000,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL OF CAMELS AND OTHER CAMELIDS [CAMELIDAE],OthermeatandediblemeatoffalfreshchilledorfrozenOfcamelsandothercamelidsCamelidae
0207510000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese : -- Not cut in pieces- fresh or chilled,207510000,GEESE- FR/CH,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseNotcutinpiecesfreshorchilled
0401400000,MLK&CRM6-10%FAT,0401400000,Milk and cream- not concentrated and unsweetened- fat content > 6% <= 10%,MLKCRM610%FAT
0401500000,MLK&CRM>10% FAT,0401500000,Milk and cream- not concentrated and unsweetened- fat content > 10%,MLKCRM>10%FAT
0407110000,CHKN EGGS/HATCH,0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,CHKNEGGSHATCH
0407190000,BIRD EGGS/HATCH,0407190000,BIRD EGGS/HATCH,BIRDEGGSHATCH
0407210000,CHICKN EGG FRESH,0407210000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),CHICKNEGGFRESH
0407290000,BIRD EGGS FRESH,0407290000,EG NES ISFRESH,BIRDEGGSFRESH
0407900000,BIRD EGGS PR/CK,0407900000,EG NESISP/C,BIRDEGGSPRCK
0207420000,DUCKS- FRZN,0207420000,Meat and edible offal- of domestic ducks- not cut in pieces- frozen,DUCKSFRZN
0207450000,DUCK MT/OFL FRZ,0207450000,Other meat and edible offal- of domestic ducks- frozen- nes,DUCKMTOFLFRZ
0209100000,PIG FAT,0209100000,Pig fat-lean meat free-n rendered or o/w extrc-fr/chd/frz/sa/in brine/dr/smoked,PIGFAT
0210990002,MT/OFL- NES S/D,0210990002,MT/OFL- NES S/D,MTOFLNESSD
0208909600,MT/OFL-NES F/C/O,0208909600,MT/OFL-NES F/C/O,MTOFLNESFCO
0207600000,GF MT/OFL F/C/FZ,0207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,GFMTOFLFCFZ
0207520000,GEESE- FRZ,0207520000,Meat & edible offal of domestic geese not cut in pieces frozen o/t liver,GEESEFRZ
0207550000,GEESE MT/OFL FRZ,0207550000,GEESE MT/OFL FRZ,GEESEMTOFLFRZ
0207410000,DUCK- FR/CH,0207410000,Meat and edible offal- of domestic ducks- not cut in pieces- fresh or chilled,DUCKFRCH
0207440000,DK MT OFL XLR FC,0207440000,Other meat and edible offal- of domestic ducks- fresh or chilled-nes,DKMTOFLXLRFC
0209900000,POULTRY FAT,0209900000,POULTRY FAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED,POULTRYFAT
0207540000,GS MT OFLXLR F/C,0207540000,GS MT OFLXLR F/C,GSMTOFLXLRFC
0401401000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401401000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>6%BUT<10%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401409000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401409000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 6% BUT <= 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>6%BUT<10%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0401503100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401503100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401503900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401503900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,0407110000,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC FOWLS,FERTILISEDEGGSFORINCUBATIONOFDOMESTICFOWLS
0407191900,FERTILISED POULTRY EGGS FOR INCUBATION (EXCL. OF TURKEYS- GEESE AND FOWLS),0407191900,FERTILISED POULTRY EGGS FOR INCUBATION (EXCL. OF TURKEYS- GEESE AND FOWLS),FERTILISEDPOULTRYEGGSFORINCUBATIONEXCLOFTURKEYSGEESEANDFOWLS
0407210000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),0407210000,FRESH EGGS OF DOMESTIC FOWLS- IN SHELL (EXCL. FERTILISED FOR INCUBATION),FRESHEGGSOFDOMESTICFOWLSINSHELLEXCLFERTILISEDFORINCUBATION
0407299000,FRESH BIRDS' EGGS- IN SHELL (EXCL. OF POULTRY- AND FERTILISED FOR INCUBATION),0407299000,FRESH BIRDS' EGGS- IN SHELL (EXCL. OF POULTRY- AND FERTILISED FOR INCUBATION),FRESHBIRDSEGGSINSHELLEXCLOFPOULTRYANDFERTILISEDFORINCUBATION
0407901000,POULTRY EGGS- IN SHELL- PRESERVED OR COOKED,0407901000,POULTRY EGGS- IN SHELL- PRESERVED OR COOKED,POULTRYEGGSINSHELLPRESERVEDORCOOKED
0407909000,BIRDS' EGGS- IN SHELL- PRESERVED OR COOKED (EXCL. OF POULTRY),0407909000,BIRDS' EGGS- IN SHELL- PRESERVED OR COOKED (EXCL. OF POULTRY),BIRDSEGGSINSHELLPRESERVEDORCOOKEDEXCLOFPOULTRY
0401501100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401501100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>10%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401509100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401509100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0402211800,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,0402211800,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<27%BUT>15%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGORPUTUPOTHERWISE
0401509900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401509900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>45%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0407191100,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC TURKEYS OR DOMESTIC GEESE,0407191100,FERTILISED EGGS FOR INCUBATION- OF DOMESTIC TURKEYS OR DOMESTIC GEESE,FERTILISEDEGGSFORINCUBATIONOFDOMESTICTURKEYSORDOMESTICGEESE
0407291000,FRESH POULTRY EGGS- IN SHELL (EXCL. OF FOWLS- AND FERTILISED FOR INCUBATION),0407291000,FRESH POULTRY EGGS- IN SHELL (EXCL. OF FOWLS- AND FERTILISED FOR INCUBATION),FRESHPOULTRYEGGSINSHELLEXCLOFFOWLSANDFERTILISEDFORINCUBATION
0407199000,FERTILISED BIRDS' EGGS FOR INCUBATION (EXCL. OF POULTRY),0407199000,FERTILISED BIRDS' EGGS FOR INCUBATION (EXCL. OF POULTRY),FERTILISEDBIRDSEGGSFORINCUBATIONEXCLOFPOULTRY
0401501900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401501900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 10%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>10%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0207428000,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET AND WITHOUT NECKS- HEARTS- LIVERS AND GIZZARDS- ""63 % DUCKS"" OR OTHERWISE PRESENTED",0207428000,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET AND WITHOUT NECKS- HEARTS- LIVERS AND GIZZARDS- ""63 % DUCKS"" OR OTHERWISE PRESENTED",FROZENDOMESTICDUCKSNOTCUTINPIECESPLUCKEDANDDRAWNWITHOUTHEADSANDFEETANDWITHOUTNECKSHEARTSLIVERSANDGIZZARDS63%DUCKSOROTHERWISEPRESENTED
0207441000,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- BONELESS,0207441000,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- BONELESS,FRESHORCHILLEDCUTSOFDOMESTICDUCKSBONELESS
0207451000,FROZEN CUTS OF DOMESTIC DUCKS- BONELESS,0207451000,FROZEN CUTS OF DOMESTIC DUCKS- BONELESS,FROZENCUTSOFDOMESTICDUCKSBONELESS
0207453100,FROZEN WHOLE WINGS OF DOMESTIC DUCKS,0207453100,FROZEN WHOLE WINGS OF DOMESTIC DUCKS,FROZENWHOLEWINGSOFDOMESTICDUCKS
0207456100,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,0207456100,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FROZENLEGSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
0207459300,FROZEN FATTY LIVERS OF DOMESTIC DUCKS,0207459300,FROZEN FATTY LIVERS OF DOMESTIC DUCKS,FROZENFATTYLIVERSOFDOMESTICDUCKS
0209101100,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED OR IN BRINE,0209101100,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED OR IN BRINE,SUBCUTANEOUSPIGFATFREEOFLEANMEATNOTRENDEREDOROTHERWISEEXTRACTEDFRESHCHILLEDFROZENSALTEDORINBRINE
0207458100,FROZEN CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,0207458100,FROZEN CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,FROZENCUTSOFDOMESTICDUCKSWITHBONEINNES
0208909800,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL (EXCL. BOVINE ANIMALS- SWINE- SHEEP- GOATS- HORSES- ASSES- MULES- HINNIES- POULTRY- RABBITS- HARES- PRIMATES- WHALES- DOLPHINS AND PORPOISES [MAMMALS OF THE ORDER CETACEA]- MANATEES AND DUGONGS [MAMMALS OF THE ORDER SIRENIA]- SEALS- SEA LIONS AND WALRUSES [MAMMALS OF THE SUBORDER PINNIPEDIA]- REPTILES- PIGEONS- GAME- REINDEER AND FROGS' LEGS),0208909800,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL (EXCL. BOVINE ANIMALS- SWINE- SHEEP- GOATS- HORSES- ASSES- MULES- HINNIES- POULTRY- RABBITS- HARES- PRIMATES- WHALES- DOLPHINS AND PORPOISES [MAMMALS OF THE ORDER CETACEA]- MANATEES AND DUGONGS [MAMMALS OF THE ORDER SIRENIA]- SEALS- SEA LIONS AND WALRUSES [MAMMALS OF THE SUBORDER PINNIPEDIA]- REPTILES- PIGEONS- GAME- REINDEER AND FROGS' LEGS),FRESHCHILLEDORFROZENMEATANDEDIBLEOFFALEXCLBOVINEANIMALSSWINESHEEPGOATSHORSESASSESMULESHINNIESPOULTRYRABBITSHARESPRIMATESWHALESDOLPHINSANDPORPOISESMAMMALSOFTHEORDERCETACEAMANATEESANDDUGONGSMAMMALSOFTHEORDERSIRENIASEALSSEALIONSANDWALRUSESMAMMALSOFTHESUBORDERPINNIPEDIAREPTILESPIGEONSGAMEREINDEERANDFROGSLEGS
0207455100,FROZEN BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,0207455100,FROZEN BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FROZENBREASTSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
0209109000,PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. SUBCUTANEOUS),0209109000,PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. SUBCUTANEOUS),PIGFATFREEOFLEANMEATNOTRENDEREDOROTHERWISEEXTRACTEDFRESHCHILLEDFROZENSALTEDINBRINEDRIEDORSMOKEDEXCLSUBCUTANEOUS
0207412000,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED- BLED- GUTTED BUT NOT DRAWN- WITH HEADS AND FEET ""85 % DUCKS""",0207412000,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED- BLED- GUTTED BUT NOT DRAWN- WITH HEADS AND FEET ""85 % DUCKS""",FRESHORCHILLEDDOMESTICDUCKSNOTCUTINPIECESPLUCKEDBLEDGUTTEDBUTNOTDRAWNWITHHEADSANDFEET85%DUCKS
0207445100,FRESH OR CHILLED BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,0207445100,FRESH OR CHILLED BREASTS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FRESHORCHILLEDBREASTSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
0207446100,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,0207446100,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC DUCKS- WITH BONE IN,FRESHORCHILLEDLEGSANDCUTSTHEREOFOFDOMESTICDUCKSWITHBONEIN
0207448100,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,0207448100,FRESH OR CHILLED CUTS OF DOMESTIC DUCKS- WITH BONE IN- N.E.S.,FRESHORCHILLEDCUTSOFDOMESTICDUCKSWITHBONEINNES
0207454100,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC DUCKS,0207454100,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC DUCKS,FROZENBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSOFDOMESTICDUCKS
0207459500,FROZEN LIVERS OF DOMESTIC DUCKS (EXCL. FATTY),0207459500,FROZEN LIVERS OF DOMESTIC DUCKS (EXCL. FATTY),FROZENLIVERSOFDOMESTICDUCKSEXCLFATTY
0207459900,FROZEN EDIBLE OFFAL OF DOMESTIC DUCKS (EXCL. LIVERS),0207459900,FROZEN EDIBLE OFFAL OF DOMESTIC DUCKS (EXCL. LIVERS),FROZENEDIBLEOFFALOFDOMESTICDUCKSEXCLLIVERS
0207600500,FRESH- CHILLED OR FROZEN DOMESTIC GUINEA FOWLS- NOT CUT IN PIECES,0207600500,FRESH- CHILLED OR FROZEN DOMESTIC GUINEA FOWLS- NOT CUT IN PIECES,FRESHCHILLEDORFROZENDOMESTICGUINEAFOWLSNOTCUTINPIECES
0207601000,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- BONELESS,0207601000,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- BONELESS,FRESHCHILLEDORFROZENCUTSOFDOMESTICGUINEAFOWLSBONELESS
0207606100,FRESH- CHILLED OR FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GUINEA FOWLS- WITH BONE IN,0207606100,FRESH- CHILLED OR FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GUINEA FOWLS- WITH BONE IN,FRESHCHILLEDORFROZENLEGSANDCUTSTHEREOFOFDOMESTICGUINEAFOWLSWITHBONEIN
0207608100,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- WITH BONE IN- N.E.S.,0207608100,FRESH- CHILLED OR FROZEN CUTS OF DOMESTIC GUINEA FOWLS- WITH BONE IN- N.E.S.,FRESHCHILLEDORFROZENCUTSOFDOMESTICGUINEAFOWLSWITHBONEINNES
0207447100,FRESH OR CHILLED PALETOTS OF DOMESTIC DUCKS- WITH BONE IN,0207447100,FRESH OR CHILLED PALETOTS OF DOMESTIC DUCKS- WITH BONE IN,FRESHORCHILLEDPALETOTSOFDOMESTICDUCKSWITHBONEIN
0207457100,FROZEN PALETOTS OF DOMESTIC DUCKS- WITH BONE IN,0207457100,FROZEN PALETOTS OF DOMESTIC DUCKS- WITH BONE IN,FROZENPALETOTSOFDOMESTICDUCKSWITHBONEIN
0207603100,FRESH- CHILLED OR FROZEN WHOLE WINGS OF DOMESTIC GUINEA FOWLS,0207603100,FRESH- CHILLED OR FROZEN WHOLE WINGS OF DOMESTIC GUINEA FOWLS,FRESHCHILLEDORFROZENWHOLEWINGSOFDOMESTICGUINEAFOWLS
0207423000,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS ""70 % DUCKS""",0207423000,"FROZEN DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS ""70 % DUCKS""",FROZENDOMESTICDUCKSNOTCUTINPIECESPLUCKEDANDDRAWNWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARDS70%DUCKS
0210929100,MEAT- SALTED- IN BRINE- DRIED OR SMOKED- OF SEALS- SEA LIONS AND WALRUSES (MAMMALS OF THE SUBORDER PINNIPEDIA),0210929100,MEAT- SALTED- IN BRINE- DRIED OR SMOKED- OF SEALS- SEA LIONS AND WALRUSES (MAMMALS OF THE SUBORDER PINNIPEDIA),MEATSALTEDINBRINEDRIEDORSMOKEDOFSEALSSEALIONSANDWALRUSESMAMMALSOFTHESUBORDERPINNIPEDIA
0207609900,FRESH- CHILLED OR FROZEN EDIBLE OFFAL OF DOMESTIC GUINEA FOWLS (EXCL. LIVERS),0207609900,FRESH- CHILLED OR FROZEN EDIBLE OFFAL OF DOMESTIC GUINEA FOWLS (EXCL. LIVERS),FRESHCHILLEDORFROZENEDIBLEOFFALOFDOMESTICGUINEAFOWLSEXCLLIVERS
0209101900,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- DRIED OR SMOKED,0209101900,SUBCUTANEOUS PIG FAT- FREE OF LEAN MEAT- NOT RENDERED OR OTHERWISE EXTRACTED- DRIED OR SMOKED,SUBCUTANEOUSPIGFATFREEOFLEANMEATNOTRENDEREDOROTHERWISEEXTRACTEDDRIEDORSMOKED
0207543100,FRESH OR CHILLED WHOLE WINGS OF DOMESTIC GEESE,0207543100,FRESH OR CHILLED WHOLE WINGS OF DOMESTIC GEESE,FRESHORCHILLEDWHOLEWINGSOFDOMESTICGEESE
0207546100,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC GEESE- WITH BONE IN,0207546100,FRESH OR CHILLED LEGS AND CUTS THEREOF- OF DOMESTIC GEESE- WITH BONE IN,FRESHORCHILLEDLEGSANDCUTSTHEREOFOFDOMESTICGEESEWITHBONEIN
0207553100,FROZEN WHOLE WINGS OF DOMESTIC GEESE,0207553100,FROZEN WHOLE WINGS OF DOMESTIC GEESE,FROZENWHOLEWINGSOFDOMESTICGEESE
0207554100,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC GEESE,0207554100,FROZEN  BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF DOMESTIC GEESE,FROZENBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSOFDOMESTICGEESE
0207556100,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GEESE- WITH BONE IN,0207556100,FROZEN LEGS AND CUTS THEREOF- OF DOMESTIC GEESE- WITH BONE IN,FROZENLEGSANDCUTSTHEREOFOFDOMESTICGEESEWITHBONEIN
0207559900,FROZEN EDIBLE OFFAL OF DOMESTIC GEESE (EXCL. LIVERS),0207559900,FROZEN EDIBLE OFFAL OF DOMESTIC GEESE (EXCL. LIVERS),FROZENEDIBLEOFFALOFDOMESTICGEESEEXCLLIVERS
0207413000,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARD ""70 % DUCKS""",0207413000,"FRESH OR CHILLED DOMESTIC DUCKS- NOT CUT IN PIECES- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARD ""70 % DUCKS""",FRESHORCHILLEDDOMESTICDUCKSNOTCUTINPIECESPLUCKEDANDDRAWNWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARD70%DUCKS
